"URI","Title","RecordId","Authority","Coin Type URI","Date on Object","Degree","Deity","Denomination","Department","Diameter","Dynasty","Engraver","Era","Findspot","Findspot URI","Issuer","Maker","Manufacture","Material","Mint","Obverse Legend","Obverse Type","Object Type","Portrait","Reference","Region","Reverse Legend","Reverse Type","Weight","Year","Date Record Modified"
"http://numismatics.org/search/id/1974.268.292","Glass [5 dirham], NE Africa. 1974.268.292","1974.268.292","","","","","","[5 dirham]","Islamic","","Fatimid glass","","","","","","","","Glass","","effaced","","Weight","","","NE Africa","","","14.757","","2016-08-02T19:09:15Z"
"http://numismatics.org/search/id/1974.59.9","S 2-1/2 lira, SE Europe, 1973. 1974.59.9","1974.59.9","","","","","","2-1/2 lira","Islamic","","Turkey--Republic","","CE","","","","","","S","","","","Coin","","Coskun.174|KM.893.2","SE Europe","","","","1973","2016-08-02T19:09:15Z"
"http://numismatics.org/search/id/1946.134.127","Glass Weight, NE Africa, 1100 - 1200. 1946.134.127","1946.134.127","","","","","","","Islamic","21.0","Glass uncertain","","","","","","","","Glass","","eeeee","","Weight","","","NE Africa","","","2.867","1100|1200","2016-08-02T19:09:15Z"
"http://numismatics.org/search/id/1975.93.537","Glass Weight, NE Africa, 1036 - 1094. 1975.93.537","1975.93.537","al-Mustansir","","","","","","Islamic","18.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.273","NE Africa","","","1.48","1036|1094","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1954.158.66","Glass Weight, NE Africa, 1100 - 1200. 1954.158.66","1954.158.66","","","","","","","Islamic","21.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","3.019","1100|1200","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1975.93.685","Glass Weight, NE Africa, 1101 - 1130. 1975.93.685","1975.93.685","al-Amir","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.370","NE Africa","","","1.46","1101|1130","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1949.39.1","Glass qist of Muslim b. `Arraf, NE Africa, 737. 1949.39.1","1949.39.1","Muslim b. `Arraf|al-Qasim b. `Ubayd Allah","","","","","qist","Islamic","42.0","Umayyad glass","","H","","","","","","Glass","","bism Allah a / [mara A]llah bi'l-wafa' / [wa a]mara bi-san`ati / hadha al-qis[t] / [a]l-Qasim b. `Ubayd A / llah `ala yaday Muslim [b.] / al-`Arraf sana / tis` `ashara [wa] / [mi]'a","","Vessel stamp","","","NE Africa","","","","737","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1950.40.1","Glass mithqal thulth, NE Africa, 754 - 758. 1950.40.1","1950.40.1","al-Mansur|`Abd al-Malik b. Yazid","","","","","mithqal thulth","Islamic","","`Abbasid","","","","","","","","Glass","","bism Allah / `Abd Allah / [`Ab]d Allah amir / [al-mu]'minin / [...]... / [w]af","","Weight","","EIGS.171","NE Africa","center: tab`at / Kayl; margin: [`Abd al-Malik b. Yazid]?","raised circle between central and marginal legend","","754|758","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1956.8.90","Glass Weight, NE Africa, 1101 - 1130. 1956.8.90","1956.8.90","al-Amir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","","NE Africa","","","6.08","1101|1130","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1956.8.89","Glass Weight, NE Africa, 1094 - 1101. 1956.8.89","1956.8.89","al-Musta`li","","","","","","Islamic","15.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.354","NE Africa","","","1.48","1094|1101","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1938.47.2","Cn 100 dinar, Tihran, 1918 - 1919. 1938.47.2","1938.47.2","Ahmad","","","","","100 dinar","Islamic","","Qajar","","H","","","","","","Cn","Tihran","","","Coin","","KM.24","Mashriq","","","","1918|1919","2016-08-02T19:09:16Z"
"http://numismatics.org/search/id/1992.116.1296"," Coin, Syria, 1948 - 1992. 1992.116.1296","1992.116.1296","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1992.116.1306"," Coin, Syria, 1948 - 1992. 1992.116.1306","1992.116.1306","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1975.93.1172","Glass qist kabir, NE Africa, 750 - 850. 1975.93.1172","1975.93.1172","","","","","","qist kabir","Islamic","40.0","`Abbasid","","","","","","","","Glass","","qist / kabir / waf","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1932.98.77","Nickel beshparalik, Qustantiniyya, 1911 - 1912. 1932.98.77","1932.98.77","Muhammad V","","","","","beshlik|5 para|beshparalik","Islamic","","Ottoman","","","","","","","","Nickel","Qustantiniyya","","","Coin","","KM.759","SE Europe","","","0.174","1911|1912","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1992.116.955"," Coin, Syria, 1948 - 1992. 1992.116.955","1992.116.955","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1992.116.1264"," Coin, Syria, 1948 - 1992. 1992.116.1264","1992.116.1264","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1992.116.1116"," Coin, Syria, 1948 - 1992. 1992.116.1116","1992.116.1116","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1974.268.586","Glass Vessel stamp of `Asim b. Hafs, NE Africa, 781 - 786. 1974.268.586","1974.268.586","`Asim b. Hafs","","","","","","Islamic","24.0","`Abbasid","","","","","","","","Glass","","`ala yaday / `Asim / b. Hafs","","Vessel stamp","","","NE Africa","","","","781|786","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1981.30.681","Cn agorah, Syria, 1971. 1981.30.681","1981.30.681","","","","","","agorah","Islamic","","Israel","","HE","","","","","","Cn","","","","Coin","","KM.24.2","Syria","","","","1971","2016-08-02T19:09:17Z"
"http://numismatics.org/search/id/1969.50.3","Ab 10 agora, Syria, 1968 - 1969. 1969.50.3","1969.50.3","","","","","","10 agora","Islamic","22.0","Israel","","HE","","","","","","Ab","","","date tree","Coin","","KM.26","Syria","","den. and legend","4.19","1968|1969","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1975.93.776","Glass Weight, NE Africa, 1154 - 1160. 1975.93.776","1975.93.776","al-Fa'iz","","","","","","Islamic","16.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.423","NE Africa","","","1.53","1154|1160","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1975.93.1140","Glass mikyala `adas muqashshar, NE Africa, 750 - 850. 1975.93.1140","1975.93.1140","","","","","","mikyala `adas muqashshar","Islamic","25.0","`Abbasid","","","","","","","","Glass","","[mi]kyala / [`a]das muqashsha[r]","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1975.93.1139","Glass mikyala `adas muqashshar, NE Africa, 750 - 850. 1975.93.1139","1975.93.1139","","","","","","mikyala `adas muqashshar","Islamic","25.0","`Abbasid","","","","","","","","Glass","","mikyala / [`a]das muqashshar","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/0000.999.33646","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33646","0000.999.33646","","","","","","","Islamic","22.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","2.975","1100|1200","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1992.116.113"," Coin, Syria, 1948 - 1992. 1992.116.113","1992.116.113","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1976.191.19","Nickel livre, Syria, 1975. 1976.191.19","1976.191.19","","","","","","livre","Islamic","27.0","Lebanon--Republic","","CE","","","","","","Nickel","","BANQUE DU LIBAN","cedar tree","Coin","","KM.30","Syria","1 LIVRE","legend within wreath","7.88","1975","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/0000.999.33513","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33513","0000.999.33513","","","","","","","Islamic","26.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","5.945","1100|1200","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1953.49.2","Glass mithqal dinar, NE Africa, 754 - 758. 1953.49.2","1953.49.2","al-Mansur|`Abd al-Malik b. Yazid","","","","","mithqal dinar","Islamic","29.0","`Abbasid","","","","","","","","Glass","","mimma amara / `Abd Allah `Abd / Allah amir al-mu' / minin mithqal dinar / waf","","Weight","","EIGS.171","NE Africa","center: tab`at / Kayl; margin: `Abd al-Malik b. Yazid","raised circle between central and marginal legend","4.22","754|758","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1953.50.2","Glass fals 30 kharruba, NE Africa, 700 - 850. 1953.50.2","1953.50.2","anonymous","","","","","fals 30 kharruba","Islamic","28.0","Glass uncertain","","","","","","","","Glass","","mithqal fals thalathin kh.","","Weight","","","NE Africa","","","4.127","700|850","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1946.134.74","Glass Weight, NE Africa, 1160 - 1171. 1946.134.74","1946.134.74","al-`Adid","","","","","","Islamic","24.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.432","NE Africa","","","5.96","1160|1171","2016-08-02T19:09:18Z"
"http://numismatics.org/search/id/1994.30.1","Lead 1/2 millieme, NE Africa, 1917. 1994.30.1","1994.30.1","Husayn Kamil","","","","","1/2 millieme","Islamic","20.0","Egypt--Sultanate","","H","","","","","","Lead","","","","Coin","","KM.312","NE Africa","","","3.242","1917","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1994.29.1","Electrum dinar, Sarakhs, 1095. 1994.29.1","1994.29.1","Arslan Arghu|Barkiyaruq","","","","","dinar","Islamic","21.0","Great Seljuq","","H","","","","","","Electrum","Sarakhs","","","Coin","","Album.1680|R","Mashriq","","","3.346","1095","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1992.116.457"," Coin, Syria, 1948 - 1992. 1992.116.457","1992.116.457","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1996.101.2","Cn 20 riyal, Mashriq, 1990 - 1991. 1996.101.2","1996.101.2","","","","","","20 riyal","Islamic","23.0","Islamic Republic of Iran","","SH","","","","","","Cn","","","","Coin","","KM.178.1","Mashriq","","","","1990|1991","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1944.100.52971","Glass Coin weight, NE Africa, 1170 - 1178. 1944.100.52971","1944.100.52971","al-Mustadi","","","","","","Islamic","23.0","Ayyubid glass","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","2.96","1170|1178","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1946.134.17","Glass Weight, NE Africa, 996 - 1021. 1946.134.17","1946.134.17","al-Hakim","","","","","","Islamic","21.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","","NE Africa","","","2.56","996|1021","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1991.78.180","B Cf, Qustantiniyya, 1808 - 1839. 1991.78.180","1991.78.180","Mahmud II","","","","","","Islamic","","Ottoman uncertain","","R","","","","","","B","Qustantiniyya","","","Cf","","","SE Europe","","","","1808|1839","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1975.93.14","Glass mithqal thulth dinar, NE Africa, 790 - 804. 1975.93.14","1975.93.14","anonymous","","","","","mithqal thulth dinar","Islamic","19.0","`Abbasid","","","","","","","","Glass","","","","Weight","","","NE Africa","","","1.364","790|804","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1992.15.8","Nb millieme, Maghrib, 1965. 1992.15.8","1992.15.8","Idris I","","","","","millieme","Islamic","","Libya--Kingdom","","CE","","","","","","Nb","","","","Coin","","KM.6","Maghrib","","","","1965","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1980.98.2","Cn 2 riyal, Mashriq, 1962 - 1963. 1980.98.2","1980.98.2","Muhammad Rida","","","","","2 riyal","Islamic","","Iran--Kingdom","","SH","","","","","","Cn","","","","Coin","","KM.B140","Mashriq","","","","1962|1963","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/2000.7.966","Cn 40 para, Qustantiniyya, 1918 - 1919. 2000.7.966","2000.7.966","Muhammad V","","","","","kurush|40 para","Islamic","24.0","Ottoman","","H","","","","","","Cn","Qustantiniyya","","","Coin","","KM.779","SE Europe","","","6.065","1918|1919","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1973.11.6","Glass Ornamental stamp, Mashriq. 1973.11.6","1973.11.6","","","","","","","Islamic","","Glass uncertain","","","","","","","","Glass","","[bism] Allah","large herbivorous animal walking to the right","Ornamental stamp","","","Mashriq","","","","","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1974.268.923","Glass Weight, NE Africa, 1229 - 1517. 1974.268.923","1974.268.923","","","","","","","Islamic","24.0","Mamluk glass","","","","","","","","Glass","","","lion","Weight","","","NE Africa","","","3.355","1229|1517","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1923.150.117","Glass Weight, NE Africa, 996 - 1021. 1923.150.117","1923.150.117","al-Hakim","","","","","","Islamic","10.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.148","NE Africa","","","0.37","996|1021","2016-08-02T19:09:19Z"
"http://numismatics.org/search/id/1965.51.3","Cn 20 fals, Arabia, 1962. 1965.51.3","1965.51.3","","","","","","20 fals","Islamic","20.0","Kuwait","","CE","","","","","","Cn","","","","Coin","","KM.12","Arabia","","","3.04","1962","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/0000.999.33635","Glass Coin weight, NE Africa, 1100 - 1200. 0000.999.33635","0000.999.33635","","","","","","","Islamic","21.0","Fatimid imitation","","","","","","","","Glass","","","","Coin weight","","","NE Africa","","","3.03","1100|1200","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1979.181.1","Cn 2 riyal, Mashriq, 1978 - 1979. 1979.181.1","1979.181.1","Muhammad Rida","","","","","2 riyal","Islamic","","Iran--Kingdom","","IM","","","","","","Cn","","","","Coin","","KM.B140a","Mashriq","","","","1978|1979","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1977.242.8","C 1/4 qirsh, Makka, 1919 - 1920. 1977.242.8","1977.242.8","al-Husayn b. `Ali","","","","","1/4 qirsh","Islamic","","Hijaz--Kingdom","","R","","","","","","C","Makka","","","Coin","","","Arabia","","","","1919|1920","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1975.93.228","Glass Weight, NE Africa, 996 - 1021. 1975.93.228","1975.93.228","al-Hakim","","","","","","Islamic","27.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.93","NE Africa","","","4.14","996|1021","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1992.116.454"," Coin, Syria, 1948 - 1992. 1992.116.454","1992.116.454","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1974.268.175","Glass mithqal nisf of `Asim b. Hafs, NE Africa, 784 - 785. 1974.268.175","1974.268.175","`Asim b. Hafs|Musa b. al-Mus`ab","","","","","mithqal nisf","Islamic","21.0","`Abbasid","","","","","","","","Glass","","same as B.578","","Weight","","EIGS p. 117","NE Africa","margin: `ala yaday `Asim; center: b. Hafs","pentagram under central legend?","2.121","784|785","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1975.93.316","Glass Weight, NE Africa, 996 - 1021. 1975.93.316","1975.93.316","al-Hakim","","","","","","Islamic","17.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.150","NE Africa","","","1.5","996|1021","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1965.144.93","Glass Weight, NE Africa, 1100 - 1200. 1965.144.93","1965.144.93","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","2.967","1100|1200","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1979.120.2","B 5 millieme, NE Africa, 1977. 1979.120.2","1979.120.2","","","","","","5 millieme","Islamic","18.0","Egypt--Arab Republic","","H","","","","","","B","","","","Coin - commemorative","","KM.462","NE Africa","","Traditional Agriculture","2.033","1977","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1954.175.87","Glass Weight, NE Africa, 1100 - 1200. 1954.175.87","1954.175.87","","","","","","","Islamic","","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","5.968","1100|1200","2016-08-02T19:09:20Z"
"http://numismatics.org/search/id/1991.3.647","Glass nisf dirham, NE Africa, 800 - 900. 1991.3.647","1991.3.647","","","","","","nisf dirham","Islamic","20.0","Glass uncertain","","","acq. Jerusalem, Matson, Feb. 9, 1940","","","","","Glass","","wazn / nisf dir / ham wa / fi","","Weight","","B.x|M.x","NE Africa","","","1.469","800|900","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1965.144.3","Glass Weight, NE Africa, 1250 - 1517. 1965.144.3","1965.144.3","Husayn al-Mahdi b. Muhammad al-`Awdhi","","","","","","Islamic","25.0","Mamluk glass","","H","","","","","","Glass","","","","Weight","","","NE Africa","","","6.011","1250|1517","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1961.67.11","Cn 1/2 lira, Syria, 1961. 1961.67.11","1961.67.11","","","","","","1/2 lira","Islamic","30.0","Israel","","CE","","","","","","Cn","","","den.","Coin - commemorative","","Haffner.C-7|KM.31","Syria","","ancient coin","11.94","1961","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1974.268.1013","Glass Weight, NE Africa, 1240 - 1400. 1974.268.1013","1974.268.1013","Farukh","","","","","","Islamic","27.0","Mamluk glass","","","","","","","","Glass","","effaced","","Weight","","","NE Africa","","","5.474","1240|1400","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1917.216.2446","Cn kurush, Misr, 1896 - 1897. 1917.216.2446","1917.216.2446","`Abdul Hamid II","","","","","kurush","Islamic","23.0","Ottoman","","","","","","","","Cn","Misr","","","Coin","","KM.299","NE Africa","","","5.501","1896|1897","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1917.215.3962","Glass Coin weight, NE Africa, 975 - 996. 1917.215.3962","1917.215.3962","al-`Aziz","","","","","","Islamic","25.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.50","NE Africa","","","5.82","975|996","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1924.51.4","Glass ratl of Qutayba b. Ziyad, NE Africa, 769 - 774. 1924.51.4","1924.51.4","Qutayba b. Ziyad|Muhammad b. Sa`id","","","","","ratl","Islamic","","`Abbasid","","","","","","","","Glass","","stamp 1: bism Allah / amara al-amir * / Muhammad b. Sa`id / ratl waf; stamp 2: `ala yaday / Qutayba / b. Ziyad","","Weight","","","NE Africa","","","","769|774","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1992.116.1148"," Coin, Syria, 1948 - 1992. 1992.116.1148","1992.116.1148","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/2001.12.24","Glass 1/3 dinar, NE Africa. 2001.12.24","2001.12.24","","","","","","1/3 dinar","Islamic","18.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","","NE Africa","","","1.435","","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1931.152.27","Glass Weight, NE Africa, 1100 - 1200. 1931.152.27","1931.152.27","","","","","","","Islamic","21.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","3.027","1100|1200","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/1992.116.818"," Coin, Syria, 1948 - 1992. 1992.116.818","1992.116.818","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:21Z"
"http://numismatics.org/search/id/0000.999.34114","Stone Seal, uncertain. 0000.999.34114","0000.999.34114","","","","","","","Islamic","","","","","","","","","","Stone","","","human figures, ornaments","Seal","","","uncertain","","","","","2016-08-02T19:09:22Z"
"http://numismatics.org/search/id/1947.96.11","Stone Seal, uncertain. 1947.96.11","1947.96.11","Yusuf b. Ya`qub","","","","","","Islamic","","","","","","","","","","Stone","","Allah thiqa / Yusuf b. Ya`qub","","Seal","","","uncertain","","","","","2016-08-02T19:09:22Z"
"http://numismatics.org/search/id/1992.116.548"," Coin, Syria, 1948 - 1992. 1992.116.548","1992.116.548","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:22Z"
"http://numismatics.org/search/id/1975.93.1038","Glass wuqiyya, NE Africa, 750 - 868. 1975.93.1038","1975.93.1038","anonymous","","","","","wuqiyya","Islamic","","`Abbasid","","","","","","","Struck","Glass","","nisf / wuqiyya / waf","","Weight","","","NE Africa","","","29.231","750|868","2016-08-02T19:09:22Z"
"http://numismatics.org/search/id/1954.46.24","St Bead, East Africa. 1954.46.24","1954.46.24","","","","","","","Islamic","","","","","","","","","","St","","","","Bead","","","East Africa","","","","","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1975.93.878","Glass ratl, NE Africa, 753 - 755. 1975.93.878","1975.93.878","Salih b. `Ali","","","","","ratl","Islamic","","`Abbasid","","H","","","","","","Glass","","Salih b. `Ali","","Weight","","","NE Africa","","","","753|755","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1975.93.1151","Glass mikyala FSR, NE Africa, 750 - 850. 1975.93.1151","1975.93.1151","","","","","","mikyala FSR","Islamic","","`Abbasid","","","","","","","","Glass","","mikyala / FSR / waf","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1954.175.91","Glass Weight, NE Africa, 1100 - 1200. 1954.175.91","1954.175.91","","","","","","","Islamic","26.0","Fatimid imitation","","","","","","","","Glass","","","","Weight","","","NE Africa","","","5.884","1100|1200","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1991.3.668","Glass Weight, NE Africa, 1036 - 1094. 1991.3.668","1991.3.668","al-Mustansir","","","","","","Islamic","15.0","Fatimid glass","","","","","","","","Glass","","al-Mustansi[r] / Billah","pellet over first and second line, '-shaped ornament and pellet left and right of it under last line","Weight","","B.282.2","NE Africa","","","0.725","1036|1094","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1974.268.951","Glass Weight, NE Africa, 1100 - 1200. 1974.268.951","1974.268.951","","","","","","","Islamic","43.0","Glass uncertain","","","","","","","","Glass","","eeeee","","Weight","","","NE Africa","","","49.177","1100|1200","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1954.159.116","Glass Weight, NE Africa, 1036 - 1094. 1954.159.116","1954.159.116","al-Mustansir","","","","","","Islamic","28.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.298","NE Africa","","","5.96","1036|1094","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1992.116.839"," Coin, Syria, 1948 - 1992. 1992.116.839","1992.116.839","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1992.116.840"," Coin, Syria, 1948 - 1992. 1992.116.840","1992.116.840","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:23Z"
"http://numismatics.org/search/id/1975.93.478","Glass Weight, NE Africa, 1036 - 1094. 1975.93.478","1975.93.478","al-Mustansir","","","","","","Islamic","33.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.249","NE Africa","","","8.42","1036|1094","2016-08-02T19:09:24Z"
"http://numismatics.org/search/id/1974.268.277","Glass [5 dirham], NE Africa. 1974.268.277","1974.268.277","","","","","","[5 dirham]","Islamic","","Fatimid glass","","","","","","","","Glass","","effaced","","Weight","","","NE Africa","","","14.929","","2016-08-02T19:09:24Z"
"http://numismatics.org/search/id/1944.100.52792","Glass Coin weight, NE Africa, 1036 - 1094. 1944.100.52792","1944.100.52792","al-Mustansir","","","","","","Islamic","27.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.262","NE Africa","","","5.99","1036|1094","2016-08-02T19:09:24Z"
"http://numismatics.org/search/id/1944.100.52802","Glass Coin weight, NE Africa, 1036 - 1094. 1944.100.52802","1944.100.52802","al-Mustansir","","","","","","Islamic","24.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.262","NE Africa","","","2.97","1036|1094","2016-08-02T19:09:24Z"
"http://numismatics.org/search/id/1992.116.864"," Coin, Syria, 1948 - 1992. 1992.116.864","1992.116.864","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:24Z"
"http://numismatics.org/search/id/1975.93.548","Glass Weight, NE Africa, 1036 - 1094. 1975.93.548","1975.93.548","al-Mustansir","","","","","","Islamic","13.0","Fatimid glass","","","","","","","","Glass","","","","Weight","","B.273","NE Africa","","","0.64","1036|1094","2016-08-02T19:09:24Z"
"http://numismatics.org/search/id/1944.100.52868","Glass Coin weight, NE Africa, 1036 - 1094. 1944.100.52868","1944.100.52868","al-Mustansir","","","","","","Islamic","27.0","Fatimid glass","","","","","","","","Glass","","","","Coin weight","","B.298","NE Africa","","","5.97","1036|1094","2016-08-02T19:09:25Z"
"http://numismatics.org/search/id/1972.215.15","Cn 100 fils, Iraq, 1970. 1972.215.15","1972.215.15","","","","","","100 fils","Islamic","29.0","Iraq--Republic","","H","","","","","","Cn","","","","Coin","","KM.129","Iraq","","","10.994","1970","2016-08-02T19:09:25Z"
"http://numismatics.org/search/id/1974.268.105","Glass mithqal nisf of `Abd al-Rahman b. Yazid, NE Africa, 762 - 769. 1974.268.105","1974.268.105","`Abd al-Rahman b. Yazid|Yazid b. Hatim","","","","","mithqal nisf","Islamic","22.0","`Abbasid","","","","","","","","Glass","","same as EAG.79","","Weight","","EIGS.240","NE Africa","same as EAG.79","same as EAG.79","2.12","762|769","2016-08-02T19:09:25Z"
"http://numismatics.org/search/id/1972.249.35","Glass Vessel stamp, NE Africa, 750 - 850. 1972.249.35","1972.249.35","","","","","","","Islamic","28.0","`Abbasid","","","","","","","","Glass","","[bi]sm Al[lah] / amara al-amir ... / MD b. ... / MLY M ...","","Vessel stamp","","","NE Africa","","","","750|850","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1992.116.275"," Coin, Syria, 1948 - 1992. 1992.116.275","1992.116.275","","","","","","","Islamic","","Israel","","","","","","","","","","","","Coin","","","Syria","","","","1948|1992","2016-08-02T19:09:26Z"
"http://numismatics.org/search/id/1975.93.888","Glass wuqiyya of `Abd al-Rahman b. Yazid, NE Africa, 759 - 769. 1975.93.888","1975.93.888","`Abd al-Rahman b. Yazid|Yazid b. Hatim or Nawfal b. Furat or Muhammad b. al-Ash`ath","","","","","wuqiyya","Islamic","","`Abbasid","","","","","","","","Glass","","bism Allah / `ala yaday `Abd al-Ra / hman b. Yazid / wuqiyya waf","","Weight","","","NE Africa","","","37.507","759|769","2016-08-02T19:09:26Z"
